"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"108",-5.8627,-5.9247,-6.0379,-6.1836,-6.3424,-6.2394,-5.6273,-5.0662,-4.4443,-2.7954,-0.38942,-4.8245,-6.6747,-7.4768,-9.1237,-8.5444,-7.4757,-6.1873,-12.339,-16.353,-13.926,-11.166,-10.145,-8.9447,-3.6332,3.078,13.057,14.385,-20.975,-43.026,-33.959,-7.144,-8.0927,-7.848,0.40272,10.721,16.052,18.105,15.933,11.072,9.2791,7.5705,6.7947,7.3164,5.7148,3.0826,0.76084,-1.9176,-4.2136,-7.0896,-10.853,-12.864,-13.663,-7.1594,-1.255,-0.074738,0.16742,-3.0884,-8.3132,-8.3008,-4.6505,0.55917,3.4144,1.7388,-5.624,-26.461,-14.65,11.966,13.221,9.371,-2.1793,3.2227,42.772,38.309,11.18,29.845,27.2,14.396,-4.3669,6.7345,13.652,-5.9631,-5.9279,-2.6144,-1.2593,-1.56,-1.8452,-1.4156,-0.080896,4.0313,7.9625,8.2175,9.9615,10.323,7.8927,8.0289,8.7392,3.3951,-12.457,-16.314,1.1519,1.1645,1.2144,1.38,1.6604,2.1997,3.9512,5.3398,6.1643,7.9107,10.702,4.5446,0.29659,-1.9171,-3.4154,-1.1125,0.7138,2.6802,7.757,9.9144,3.8767,-0.73492,1.4862,1.3741,2.7589,7.4133,18.393,36.656,8.7942,-29.479,-17.082,-7.0148,-5.4572,0.58183,-3.2458,-7.6833,-4.0274,-1.4878,0.11645,0.013989,0.38081,0.98969,0.71512,0.81284,0.74561,0.6664,2.1689,3.7915,6.3761,9.8946,13.176,16.071,11.349,4.0975,2.6491,2.7323,5.8708,6.3404,6.6089,8.629,7.2109,0.69776,-5.2944,-10.158,-15.693,-49.925,-43.42,8.0487,7.8357,-7.2601,-35.196,-40.784,19.445,24.461,-17.314,-0.60336,5.1524,4.7168,2.9469,38.875,44.953,7.9843,9.0574,6.6058,5.0758,5.1691,4.512,3.5099,0.38499,-0.71779,-0.67352,-3.9471,-4.5826,-6.0608,-9.8793,-10.132,-8.9207,-10.819,3.897,12.085
"109",-3.9873,-4.0494,-4.1626,-4.3082,-4.467,-4.3641,-3.752,-3.1909,-2.569,-0.92009,1.4859,0.3208,0.70613,2.29,2.7855,3.543,3.7759,4.5879,3.7746,3.3717,5.0107,11.2,19.226,12.047,-8.4867,-20.587,-10.388,-7.4838,-16.963,-12.038,1.17,-9.1552,-22.7,-16.472,-7.6248,-17.454,-30.634,-33.628,-24.728,-10.753,1.6433,4.4812,3.8704,6.2448,6.6128,5.8724,4.8217,2.1296,-0.16442,-0.0033539,-1.0654,-3.3227,-3.5144,0.43823,2.3817,2.022,3.8474,3.9044,2.5549,2.6268,1.9633,1.0263,-0.8088,-0.94248,-0.97815,-2.136,-1.5357,-0.73605,-0.4021,0.28855,-0.41445,-2.0879,-4.0314,-5.3201,-6.7313,-9.8837,-16.556,-14.181,30.593,45.376,35.335,15.654,14.976,11.683,13.263,12.71,10.158,7.256,7.1805,8.9473,9.4518,9.3367,9.2533,9.0223,8.0421,8.1782,8.8943,4.9706,-9.889,-13.746,0.86945,0.88209,0.93193,1.0976,1.378,1.9173,3.6688,5.0574,5.8819,7.6282,10.42,3.1548,-1.8522,-3.2712,-4.5648,-3.2093,-0.44339,1.8333,5.1087,9.548,12.045,13.18,10.755,37.204,30.391,3.2641,8.6932,24.981,10.217,-11.627,9.4959,5.9593,3.1215,2.7092,-3.3177,-3.9344,-17.121,-23.253,-6.5527,0.87132,-1.2649,-1.4744,-2.9768,-3.7897,-3.6231,-3.8493,-5.5371,-5.959,-5.4214,-1.3232,4.082,7.1053,3.9143,-5.9655,-10.02,-8.6532,-6.3624,-6.4192,-7.3068,-6.0197,-6.3038,-7.5016,-7.0781,-5.602,-2.1647,1.2861,3.9731,4.3656,3.7361,3.1061,3.2646,2.3072,1.0338,-1.8644,-7.9272,-9.1735,-13.53,-14.11,11.724,22.646,10.302,-11.912,-12.645,-11.204,-8.7004,-2.4107,-2.857,-3.0735,-0.9283,0.51527,-2.7947,-5.8539,-8.5287,-10.131,-11.361,-11.614,-10.406,-11.23,4.1983,12.386
"110",-6.3634,-6.4255,-6.5386,-6.6843,-6.8431,-6.7402,-6.128,-5.567,-4.9451,-3.2962,-0.89016,1.4469,-7.0298,-11.781,-11.006,-10.404,-10.128,-7.3007,-2.0363,1.7266,1.7381,1.867,11.12,12.259,-0.22884,-5.3978,8.3326,3.6273,-10.421,-22.169,-16.322,17.498,-1.1079,-22.449,-22.102,-12.914,-9.414,-56.206,-54.869,4.6197,7.2915,6.1736,7.977,8.7981,9.2711,8.6059,5.8563,2.9502,4.4166,3.7633,-0.91915,-2.7432,-3.032,4.1068,9.6775,9.5563,10.373,6.8855,2.455,3.1194,3.0324,3.1678,0.67272,-3.0098,-1.0542,2.0179,2.7561,3.3391,3.7273,3.6685,0.92033,-2.7787,-4.5961,-3.8611,-2.3994,-9.1212,-23.377,-6.068,25.404,40.247,35.788,12.816,12.337,7.9999,8.9637,5.9197,2.2418,-0.069615,0.59518,2.4857,4.2858,5.7284,5.8336,5.8001,4.9827,5.1188,5.8479,1.8051,-13.224,-17.081,2.3897,2.4023,2.4521,2.6178,2.8982,3.4375,5.189,6.5776,7.4021,9.1484,11.94,14.678,4.8125,-0.94709,0.9398,3.8724,5.9337,3.9818,-0.80257,-4.7462,-3.6842,8.056,22.743,40.376,28.245,3.6946,23.081,22.061,-2.5624,-23.469,-10.98,6.0859,-1.9885,-8.1502,-4.9639,4.0549,5.5643,-21.28,-24.531,-1.7328,-2.1976,-3.2501,-2.8694,-1.8289,-2.0402,-3.7362,-4.1355,-4.4243,0.98026,7.6187,11.775,14.403,8.9863,0.85308,-0.45374,0.61941,3.8098,2.7759,-0.11849,1.2133,1.6272,-1.0247,-3.0187,-4.7111,-5.9862,-2.0118,6.476,10.656,7.0267,2.0912,-0.47035,-2.2934,-2.7915,-3.4202,-7.5501,-10.06,-15.284,-15.793,2.7798,14.478,4.8132,-16.726,-10.15,0.36497,-3.2121,-4.2078,-3.9722,-3.7925,-1.5513,-0.15951,-0.99532,-1.3642,-4.158,-7.2029,-10.1,-10.353,-9.1572,-10.213,5.0898,13.278
"111",-6.6438,-6.7059,-6.819,-6.9647,-7.1235,-7.0206,-6.4084,-5.8474,-5.2255,-3.5765,-1.1706,1.1665,-9.1473,-14.906,-13.441,-10.215,-4.9758,-0.75885,-0.63447,-2.4148,-1.942,2.8176,11.89,34.224,21.519,-4.9029,3.4962,6.4145,-3.9114,-29.404,-23.712,7.4772,-10.912,-15.135,-4.7208,2.2955,2.6225,-5.7066,-57.278,-58.446,1.0214,6.5543,3.2818,5.7305,7.4871,5.6732,4.3168,3.1987,7.7083,10.394,7.5687,5.0042,4.008,7.1738,8.1026,5.7698,5.8582,8.2276,6.9634,5.0489,4.7006,4.249,3.3674,1.7063,-0.34304,-1.8477,0.76883,3.6787,4.4802,4.2164,2.4574,0.56976,-0.16522,-2.2795,-6.7044,-14.241,-25.573,-10.872,29.318,38.227,27.077,9.6865,14.583,11.901,11.34,8.1487,4.5671,4.1362,5.7553,6.905,6.4831,5.3177,7.6575,9.3064,6.8759,7.012,7.7124,1.6415,-14.733,-18.59,2.3968,2.4094,2.4593,2.6249,2.9053,3.4446,5.1962,6.5848,7.4092,9.1556,11.947,14.685,5.0933,-0.38092,0.82287,0.58037,-1.8648,-4.3141,-2.4705,5.1844,16.241,23.95,25.522,49.502,42.148,7.1009,22.104,24.538,5.4139,-20.33,0.70956,21.703,7.8013,3.5704,4,-0.5663,-1.5607,-4.2187,-22.89,-21.751,-1.1242,-2.1733,-4.863,-5.6579,-7.5069,-6.1679,-5.8409,-8.2524,-5.7669,-3.1033,-1.482,2.5613,0.1103,-9.1463,-11.544,-7.5758,-3.1656,-0.28226,0.9459,0.054641,0.1054,-1.6147,-5.1102,-6.9979,-7.8686,-5.1311,1.1497,6.6242,7.4907,2.163,-3.0718,-5.9597,-8.1051,-8.1053,-11.037,-12.974,-16.439,-14.13,13.263,17.258,-2.4687,-20.011,-10.782,0.78091,-3.3229,-4.7161,-4.7853,-2.9521,-3.2766,-7.3002,-10.085,-12.512,-9.2286,-5.3002,-9.1188,-9.372,-8.1517,-9.4596,5.6829,13.871
"112",-8.2536,-8.3157,-8.4289,-8.5745,-8.7333,-8.6304,-8.0182,-7.4572,-6.8353,-5.1864,-2.7804,-13.478,-18.732,-15.978,-13.426,-10.631,-7.9913,-8.7704,-5.8622,0.74423,-2.7378,0.5846,12.942,13.572,3.5365,-4.9496,7.2823,4.5842,-15.276,-18.533,-0.41995,11.764,-8.5088,-22.89,-14.992,-9.3134,-37.774,-50.506,-31.384,2.3282,6.7052,7.6599,8.8647,10.976,10.049,8.195,6.8485,6.1531,7.9411,7.8385,3.9577,0.76862,3.2691,9.8301,11.69,9.747,4.6519,-0.12834,1.0567,-0.1951,-2.7223,-2.1096,-3.345,-5.5826,-3.8868,-1.7187,-1.8002,1.4508,4.9351,5.8705,4.6641,2.1798,-0.76929,-3.1187,-3.5825,-10.918,-32.943,-27.775,31.688,44.671,32.5,12.364,10.778,11.469,13.494,11.26,9.0094,9.093,9.9954,10.335,10.541,12.255,14.029,12.5,10.069,10.206,10.852,2.9757,-14.308,-18.166,2.8829,2.8956,2.9454,3.111,3.3915,3.9308,5.6823,7.0709,7.8954,9.6417,12.433,3.2852,-2.2823,-1.7149,-1.6833,-1.4538,-1.2819,-5.0996,-12.53,-18.224,-12.11,3.3222,12.37,46.635,39.096,1.5233,10.59,31.202,13.417,-21.3,4.3095,6.224,-3.4588,-5.4582,1.761,4.2455,-10.47,-13.271,-8.4739,-7.6921,-5.609,-2.4064,-0.52504,-1.2833,-1.8078,-2.7365,-2.1843,-2.5561,-1.2689,2.0532,5.5576,9.8622,10.213,2.9323,-1.0317,1.8349,2.129,1.4168,4.1702,2.359,-1.0842,-4.231,-3.7302,-4.6041,-6.5855,-4.7143,-1.3759,3.5881,7.324,7.1225,1.8827,-3.341,-5.9667,-6.8712,-10.09,-11.884,-14.583,-12.657,13.139,18.642,2.8096,-18.154,-11.924,1.2767,-2.9084,-4.6586,-0.37114,4.3496,1.3126,-2.3999,-5.5961,-4.4962,-1.7579,-5.6586,-9.4772,-9.7303,-8.4775,-10.046,4.8826,13.071
"114",-6.7853,-6.8474,-6.9606,-7.1062,-7.265,-7.1621,-6.55,-5.9889,-5.367,-3.7181,-1.3121,-10.22,-14.777,-12.916,-11.034,-7.9669,-4.1815,-1.7583,-1.5273,-2.3215,-2.151,1.9792,14.617,18.941,4.4578,-5.708,5.5423,5.2205,-8.7098,-28.652,-26.799,7.6479,-7.2028,-21.651,-17.072,-8.4628,-17.496,-34.347,-34.099,-17.833,0.49962,6.0386,7.9201,9.7309,11.15,9.0224,6.4547,6.1046,5.7044,2.5359,-1.4952,-4.174,-3.9804,0.59628,2.7791,3.0355,5.646,7.0824,6.9009,7.0079,5.5781,4.1096,4.1933,4.119,2.759,1.6535,1.2336,1.5464,2.351,2.9523,1.5362,-0.92358,-2.7696,-2.5386,-1.8644,-9.7624,-19.978,-3.2849,31.91,40.875,32.205,14.236,16.393,12.032,11.235,6.6711,1.9545,2.573,5.9685,7.4783,6.645,4.6297,7.0291,9.1131,6.6825,6.8187,7.5349,2.0363,-13.973,-17.83,1.8771,1.8897,1.9396,2.1052,2.3856,2.9249,4.6764,6.0651,6.8895,8.6359,11.427,1.0891,-4.8458,-3.4537,-2.7909,-2.7737,-3.3995,-3.232,-1.0552,3.8843,11.711,19.456,24.554,45.21,35.535,5.5209,22.204,23.772,-1.1128,-28.707,-16.746,6.1173,2.3275,3.2306,7.1651,7.2462,-1.8976,-19.717,-18.098,-6.4959,-6.9561,-4.469,-1.9384,-1.4186,-3.1236,-3.6351,-4.3185,-2.6439,0.009463,1.7878,5.2997,8.813,6.7928,-2.3799,-6.7158,-6.007,-4.6036,-4.6787,-4.8108,-3.4342,-1.5286,-0.41096,2.2882,4.3215,2.7601,2.1645,4.1451,7.9756,10.149,7.4686,3.9667,0.31608,-1.0309,-2.4849,-7.5197,-10.572,-16.518,-16.356,27.168,25.457,-3.8325,-17.332,-9.6733,0.92962,-2.8981,-3.6412,-3.1047,-1.8042,-3.0738,-7.293,-9.8688,-11.794,-8.5991,-5.0387,-8.8573,-9.1104,-7.9031,-9.6543,5.2054,13.394
"118",13.501,13.439,13.326,13.18,13.021,13.317,16.379,18.906,19.528,20.571,21.949,23.963,25.013,23.682,19.202,13.293,8.9979,7.1315,7.8472,8.9877,9.8145,9.2946,-4.165,-19.597,-21.324,-20.019,-21.314,-22.565,-19.971,-13.545,-15.701,-23.452,-9.0671,25.004,62.935,52.538,36.061,25.859,10.214,-7.0908,-23.122,-26.514,-22.319,-24.375,-26.456,-29.206,-31.658,-30.35,-22.921,-20.221,-13.358,-6.9425,4.2638,11.112,0.0052836,-7.7046,1.8145,1.4437,-19.139,-42.425,-27.542,-13.658,-1.9103,4.6965,6.0407,5.7272,5.2078,10.016,14.768,14.713,14.43,14.701,14.749,14.73,16.995,20.141,16.029,6.2756,-24.844,-38.325,-24.735,-4.4393,1.0726,2.8321,4.4686,3.6859,-0.50021,-6.4445,-11.627,-14.889,-16.948,-17.923,-17.383,-12.075,-6.5943,-5.4065,1.321,6.6207,32.897,45.771,-2.9257,-2.9131,-2.8632,-2.6976,-2.4172,-1.7556,-1.0598,-0.77334,0.051135,1.3259,1.0719,1.5195,2.4284,-4.7443,-10.624,-9.9944,-10.992,-12.647,-13.65,-16.335,-20.709,-26.078,-33.998,-29.473,-15.408,-13.541,-16.661,-23.575,-25.369,-14.383,-7.1621,-7.9068,20.834,17.952,19.343,27.995,-6.038,3.8049,8.8548,8.3964,3.6211,-5.4746,-13.213,-13.322,-13.207,-8.4618,-3.9657,-1.0894,3.7966,6.9698,8.9501,9.463,6.0179,2.3059,9.0898,15.028,13.661,28.903,28.341,3.4313,12.512,13.634,8.6299,4.8892,6.8763,8.0015,6.4296,0.86303,-3.2485,-5.5945,-6.5373,-5.6765,-3.9079,0.87345,10.064,15.784,8.9608,7.5476,0.36688,-10.597,-1.0185,4.9573,0.31587,-2.8458,-3.211,-4.3485,-2.9962,-0.71569,1.3581,4.1337,6.8967,7.2603,2.8586,-2.6948,-7.0169,-8.8793,-12.497,-13.449,-18.674,-23.829
"119",-6.1116,-6.1736,-6.2868,-6.4325,-6.5913,-6.4884,-5.8762,-5.3152,-4.6933,-3.0443,-0.63834,-8.6013,-12.456,-10.264,-8.2517,-5.9167,-6.5315,-6.6818,-4.157,-2.713,-3.6708,-1.0437,9.8879,15.752,13.467,9.1555,1.9366,-5.2659,-8.6629,-22.181,-17.865,10.964,-6.931,-20.118,-19.621,-19.648,-25.919,-31.209,-25.802,-11.562,2.0992,6.5443,8.0261,9.9519,11.473,9.4962,7.4979,10.162,11.708,8.365,4.0004,0.99901,2.3214,6.9859,7.4929,6.5233,5.5118,5.6493,6.0804,3.3434,0.93213,1.7855,1.3582,-0.43466,-1.8346,-2.0159,-1.7219,-2.1767,-1.9551,-1.3558,-1.6176,-2.4319,-3.9066,-6.0122,-10.076,-16.912,-19.656,-5.686,34.858,33.619,13.372,4.7686,3.7529,6.2071,8.1411,8.1898,6.9267,7.6244,9.5237,10.421,10.243,10.085,11.601,11.724,9.2939,9.4301,10.125,4.629,-11.255,-15.112,2.8391,2.8517,2.9016,3.0672,3.3476,3.8869,5.6384,7.027,7.8515,9.5979,12.389,4.0264,-0.8854,0.24603,0.7996,1.4353,-1.1933,-4.1988,-5.3938,-6.6862,-3.6622,7.8406,23.996,24.225,16.482,10.076,8.1587,8.7194,-0.94115,-28.094,-10.76,16.002,4.8615,-1.2452,1.2865,0.92595,-6.6812,-13.854,-7.8235,-4.1674,-8.3652,-6.4836,-4.2776,-4.3016,-6.6561,-7.5386,-9.147,-7.7219,-4.737,-2.7214,1.517,5.7563,5.8213,-0.68179,-3.1553,-1.16,-1.4888,-2.6598,0.8199,5.6559,8.914,7.5049,4.2922,0.63023,0.39154,2.4143,2.8129,2.0545,1.2449,0.73077,-0.033722,-0.82211,-0.71906,-2.0425,-7.3442,-8.5263,-11.573,-10.03,13.454,8.6454,-3.093,-3.045,-4.5928,-2.2582,1.8385,0.1455,-0.46195,2.8975,4.9976,1.0846,-1.8805,-4.9291,-4.5857,-4.7499,-8.5685,-8.8217,-7.6003,-8.6818,6.637,14.825
"120",-6.2603,-6.3224,-6.4356,-6.5812,-6.74,-6.6371,-6.0249,-8.4522,-9.9618,-8.0719,-5.324,-2.6926,-1.7599,0.091918,3.2727,5.0108,4.7752,4.3384,3.8475,2.4959,2.0796,1.9539,-3.014,-7.7792,-7.0834,-6.9511,-8.444,-10.606,-29.131,-19.312,17.879,8.4256,-3.3233,-15.349,-20.072,-22.101,-23.168,-57.27,-53.952,-0.17591,6.5877,7.5031,6.6998,7.2839,5.9437,3.9877,2.2507,0.46089,0.91638,0.019795,-3.3655,-5.03,-5.9362,-0.84719,1.3416,-2.4249,0.36976,5.9549,8.6621,9.335,7.8539,6.6682,5.9996,3.9923,1.9284,1.1342,0.71684,0.60324,1.0243,1.5197,1.0694,-0.54142,-3.4245,-6.3216,-4.6234,-6.2002,-22.372,-26.962,14.116,35.52,45.638,24.36,2.1676,4.9062,8.2361,9.5696,9.4235,10.342,11.88,12.214,11.047,10.442,11.581,11.217,8.7862,8.9224,9.6281,4.3678,-11.387,-15.245,-1.0842,-1.0716,-1.0218,-0.85611,-0.5757,-0.036384,1.7151,-2.9254,-6.7326,-5.1184,-2.4795,0.12961,-3.9849,-8.4393,-8.4992,-7.6608,-6.2484,-4.2224,-1.4294,2.5619,12.832,24.699,17.975,1.1079,-6.3762,-2.0738,0.071917,-9.5591,-39.282,-29.881,7.1155,0.97884,-9.3933,-15.864,-16.832,-14.607,-13.098,-20.561,-13.522,2.5687,-0.30302,0.15393,-0.15282,-0.19332,-0.42475,-0.9372,0.10858,1.0338,4.8917,9.7715,12.73,15.277,10.505,3.8862,4.8175,8.1008,9.615,4.9388,0.57615,1.9028,4.1203,4.8147,4.1878,3.4113,3.2974,4.7514,6.462,6.7961,6.0924,4.517,2.4913,1.595,0.635,1.5715,-3.3362,-7.1254,-13.866,-13.328,65.77,69.534,18.9,-8.3698,-7.1019,-4.2337,0.043878,-2.0508,-3.0987,0.27133,2.6269,-1.0758,-3.6192,-6.4543,-5.7388,-5.4173,-9.2359,-9.4891,-8.2748,-9.85,5.1097,13.298
"121",-5.3854,-5.4475,-5.5607,-5.7063,-5.8651,-5.7622,-6.4322,-7.1196,-6.64,-4.9911,-6.6085,-7.1421,-3.8025,1.0917,6.8297,11.581,13.588,11.534,4.9003,-0.52124,-7.2867,-13.994,-14.652,-17.736,-21.959,-35.156,-27.031,0.5161,-3.9548,-7.7029,-19.918,-7.5388,28.945,29.442,28.246,23.809,19.461,16.967,16.579,13.883,10.94,8.2682,6.2196,4.7006,2.6064,-0.56392,-3.4976,-6.4553,-9.0006,-11.868,-15.194,-16.562,-15.741,-10.461,-4.9615,-2.1129,0.95155,4.7607,4.7677,3.6758,2.6777,1.336,-0.33094,-2.7467,-3.213,-2.8255,-3.256,-3.5941,-3.8828,-2.0741,-1.9191,-4.8888,-7.2704,-10.197,-13.226,-16.54,-15.429,-10.738,6.1535,20.086,48.751,33.9,7.5488,10.908,12.432,12.722,11.18,10.733,11.488,12.096,11.407,11.055,12.801,13.247,10.817,10.953,11.696,8.706,-5.456,-9.3133,-2.5834,-2.5707,-2.5209,-2.3553,-2.0748,-1.5355,-2.2022,-2.8539,-1.9592,-0.21281,-5.1002,-8.3544,-7.007,-7.28,-9.2072,-10.264,-9.769,-8.0269,-1.4238,12.936,23.235,16.988,10.36,13.168,7.291,-16.751,-10.048,10.545,2.4187,0.30399,-10.446,-10.458,-4.2986,-3.4585,-3.2404,1.9717,-0.60507,-8.1977,-7.1223,-6.2967,-4.2019,-1.7865,0.024581,0.78829,0.90997,1.082,2.7979,4.4899,7.1352,10.58,13.658,16.258,10.688,-1.8867,-8.7327,-10.17,-9.0684,-8.0625,-6.3428,-6.0791,-5.2926,-5.0865,-3.9595,-0.7386,3.2601,6.453,7.5097,6.5017,3.5638,-0.58067,-5.1581,-8.3156,-8.4551,-5.9115,-3.8792,-14.632,-19.074,-18.45,74.374,93.34,29.75,-6.9473,-6.5835,-4.3232,-0.36819,-2.3389,-3.1382,0.45032,2.9286,-0.91826,-3.7447,-6.741,-6.372,-6.546,-10.365,-10.618,-9.4239,-12.232,1.873,10.061
"122",-3.3155,-3.3776,-3.4908,-3.6364,-3.7952,-3.6923,-3.0802,-5.5519,-7.8679,-6.9406,-8.7401,-10.248,-8.6773,-7.1059,-5.4411,-5.6051,-3.4342,1.5652,0.84294,0.79446,3.8948,5.8046,8.3353,3.4599,-2.8845,-2.4501,0.88241,2.6654,-0.33495,-19.592,-16.725,18.536,2.3354,-13.966,-11.993,-9.6963,-9.8143,-14.255,-21.967,-30.778,-34.833,-25.605,-8.3816,2.095,5.4535,6.2189,4.8158,3.5039,1.3063,-1.6783,0.085485,1.7114,-0.93966,-0.23087,-0.2932,-1.9469,0.24449,1.7678,1.5317,2.9274,2.8313,2.6661,1.3846,0.34908,-0.43049,-2.0236,-3.0024,-3.4325,-2.7024,-1.3407,-0.61289,-0.047072,-0.58714,-3.3882,-6.7002,-15.386,-20.454,-2.9477,27.364,32.784,26.321,14.629,8.2063,12.41,13.651,12.783,12.744,12.949,14.111,15.878,16.982,17.233,17.344,16.494,14.775,14.911,15.626,14.337,1.7929,-2.4954,-0.79072,-0.77808,-0.72825,-0.5626,-0.28219,0.25712,2.0086,-0.47276,-2.4131,-0.31407,-2.794,-3.9983,-1.5774,-0.10802,0.64215,-2.4943,-7.0178,-9.1713,-7.2616,1.1538,9.9546,10.883,10.561,11.246,5.9898,2.1041,6.5404,10.586,6.2033,-21.542,-12.621,13.581,4.6504,-1.1045,1.8921,1.2069,-1.4605,-0.2625,-2.9611,-10.186,-11.805,-0.14354,3.0092,-5.2418,-7.1497,-7.8235,-8.3556,-10.654,-10.501,-9.1106,-3.8294,2.3234,0.3046,-7.7459,-9.5886,-6.9109,-2.5061,-1.2573,-2.3075,-2.3053,-2.4107,-4.3472,-4.9546,-2.9405,-1.4055,-0.80369,-0.30945,-0.26016,-0.42885,0.12262,1.4546,2.9585,3.9353,4.7709,4.542,-8.7626,-14.336,-14.731,7.107,22.77,16.485,15.763,15.004,9.7447,8.3339,9.9772,8.8848,7.6046,4.3975,2.6124,1.8716,-1.3987,-4.1769,-7.221,-10.128,-10.381,-9.1736,-6.0628,0.037526,-0.34972
"123",-4.5165,-4.5786,-4.6918,-4.8374,-4.9962,-4.8933,-5.5922,-6.1655,-5.5436,-3.8947,-4.9491,-5.3425,-10.608,-15.744,-15.577,-12.854,-9.4236,-6.3214,-1.2117,3.9754,1.2055,-4.3238,0.94182,3.3268,-0.35176,-2.3866,-5.6523,-6.7674,-6.6098,-12.361,-14.155,-0.75765,3.8722,-7.7036,-14.523,-15.772,-17.838,-23.407,-30.577,-33.127,-21.464,-4.8925,0.20842,5.9217,5.3478,5.0824,2.9906,1.906,1.0023,0.18657,-0.85514,-2.3612,-1.6773,2.3826,4.1742,4.2074,6.2375,8.8749,7.276,4.1268,2.6002,1.4938,0.038997,0.26223,0.73319,-0.08989,-0.52635,-0.98473,-0.90125,-0.24846,0.016488,0.087627,-0.4442,-2.2112,-3.6514,-8.3951,-17.539,-26.041,18.64,40.905,41.789,27.17,16.2,18.674,21.201,18.561,15.66,15.001,15.417,16.827,17.541,17.883,18.016,16.487,14.056,14.193,14.908,11.421,-2.9272,-6.7845,-3.8212,-3.8085,-3.7587,-3.593,-3.3126,-2.7733,-2.6219,-2.6921,-1.8676,-0.12124,-0.6971,-0.8635,-4.3304,-6.4541,-4.282,-4.0303,-4.6597,-6.1319,-10.395,-15.599,-13.496,5.5687,22.469,18.777,9.0313,4.3111,8.9542,12.518,5.5873,-11.653,-17.053,-3.8002,-0.86085,-0.68069,-1.6107,0.38167,1.1816,-2.5381,-10.349,-11.523,-5.2632,-1.2112,-0.15046,-1.2116,-1.7254,-2.94,-3.4755,-3.1877,-1.8442,0.84783,4.1393,6.1223,2.4335,-6.9115,-10.684,-9.7278,-7.6766,-5.3046,-3.5594,-2.5369,-0.38787,0.19803,1.859,3.7999,4.979,5.8212,5.4832,3.8191,2.439,2.0001,2.0638,2.2708,3.0241,5.2293,8.9235,-7.9926,-17.168,-22.037,21.47,50.918,17.467,8.5714,11.985,9.9795,4.838,2.1356,1.0403,4.7997,8.0296,3.8599,0.43097,-1.0242,-1.7661,-5.6669,-9.4855,-9.7386,-8.5308,-11.994,1.7215,9.9097
